"ACTR3B","ANLN","BAG1","BCL2","BIRC5","BLVRA","CCNB1","CCNE1","CDC20","CDC6","NUF2","CDH3","CENPF","CEP55","CXXC5","EGFR","ERBB2","ESR1","EXO1","FGFR4","FOXA1","FOXC1","GPR160","GRB7","KIF2C","NDC80","KRT14","KRT17","KRT5","MAPT","MDM2","MELK","MIA","MKI67","MLPH","MMP11","MYBL2","MYC","NAT1","ORC6L","PGR","PHGDH","PTTG1","RRM2","SFRP1","SLC39A6","TMEM45B","TYMS","UBE2C","UBE2T"
0.0495,0.812333,-0.23925,-0.002375,1.230733,-0.271875,0.77225,2.122875,0.5043,1.846,1.386625,0.004,1.233727,1.781833,0.399667,-0.0687,0.84425,1.616583,0.47125,-0.995,0.128875,-0.359062,0.874,0.1558,0.70875,0.866308,-0.126286,-0.0742,0.6714,0.92825,-0.355917,0.395,0.34875,1.7705,0.31825,-0.4015,0.407,1.08725,1.6911,0.611,-2.348167,1.06775,0.621833,1.915375,1.41175,2.9453,-2.238875,0.836625,0.71775,1.1805
0.1735,1.579333,-0.89125,-2.88575,-0.5312,0.12625,0.4925,1.65525,1.0929,0.360833,0.88975,1.838,1.291364,0.558667,-1.054167,2.7031,-1.317125,-4.51,1.2045,1.439833,-1.2655,1.663938,0.289833,-0.2091,1.65875,1.063615,1.141,2.7097,3.36,0.294714,-0.023583,2.457111,-2.03575,0.7135,-1.9595,0.239333,1.62075,-1.127062,-1.8118,0.741,-2.653333,1.764125,1.719,1.87175,0.07825,-2.3961,1.8435,0.922125,1.21325,1.419833
0.00225,-2.406833,0,0.935875,-2.5004,-0.3485,-1.72775,-1.533625,-1.8418,-2.461,-2.8595,1.96975,-2.134909,-3.042,-0.1185,1.8235,-0.128375,-0.12325,-2.07525,0.087667,-0.328125,2.1715,-0.367833,-0.0615,-2.132,-2.198154,3.534357,3.4084,3.5802,0.585875,-0.125667,-2.747667,5.53775,-2.33225,-0.322875,-1.395833,-1.579,-0.311562,-1.7865,-1.475545,2.3095,0.719375,-1.954833,-2.585125,5.789,0.3223,1.493625,-1.67975,-2.322375,-2.1305
-0.035875,0.435667,-0.484,-2.438625,-0.1986,0.94825,0.674,1.502375,1.4122,0.954333,0.668,2.492,0.51,0.720167,-0.953667,1.3325,-0.62175,-2.957667,1.084,-0.549,-3.2215,2.718188,-2.852333,0.2085,0.86675,0.897846,-1.742357,-2.2717,1.9027,-1.72875,-0.3105,1.153,0,1.18675,-3.830375,-1.583667,0.622875,-0.257125,-2.7373,1.145818,-2.755667,-0.496125,0.420333,0.768,4.754625,-2.4776,-2.464875,0.7105,0.645,0.805833
0.017875,-0.0155,-0.65725,-0.01825,0.3274,1.013375,0.32725,0.96225,-0.4478,0.831333,0.15525,0.1095,-0.080364,0.5725,0.406333,-1.035,0.648,1.634167,0.20625,-0.4935,0.41925,-0.6405,0.036,-0.3629,-0.02225,-0.119,0.797571,0.1042,0.2962,1.25475,1.06775,-0.328556,-0.22,0.4625,0.655125,0.309833,-0.13425,0.263,-0.0681,-0.069091,2.2375,-1.227625,0.3735,0.724625,-0.806125,1.553,-2.0835,-0.14275,-0.269,-0.126833
0.66,-0.559167,-0.35775,-1.20225,-0.614733,0,0.38575,-0.15,-0.1587,-0.283667,0.424125,2.2085,-0.184182,-0.905333,0.483167,1.0901,0.031,-1.424667,-0.3005,-0.461333,-0.0315,0.907375,0.250833,0.17,-0.26825,-0.117385,1.465429,2.0604,2.5688,-0.70225,0.28425,-0.679,2.22125,-0.41625,-0.737625,0.180167,0.002875,0.343562,-0.7746,-0.182545,-0.558333,0.112,-0.407333,-0.648,3.386625,-0.1423,1.517625,-0.230375,-0.766875,-0.1645
-0.067375,0.576,-0.35275,-0.40675,-0.896,-0.150125,-0.41725,-0.41325,-0.1431,-0.409167,0.15675,1.05925,-0.197727,0.103333,-0.499833,0.9311,-1.15625,-1.078667,0.09375,0.073167,-1.667875,1.201938,-0.499667,-0.9053,-0.01625,0.725538,1.939,1.9069,2.6718,-0.46525,-0.315333,-0.145444,1.459,-0.294,-1.60175,-0.705667,0,0.382,0.2559,0.341818,0.559833,-0.230125,0.210333,-0.050875,2.880375,-1.3204,-2.10125,0.0305,-0.238375,-0.559833
-0.436875,-0.7285,0.62175,-0.632875,-1.929733,-0.555625,-0.83175,-0.923625,-0.7026,-2.258,-1.9185,-0.94525,-1.371545,-1.720667,-0.294167,-0.2672,-0.965625,-0.263083,-1.3835,-0.679333,0.270125,0.331063,0.885333,-1.0472,-1.2645,-0.832923,-0.023214,-0.0138,-0.1294,0.21725,-0.159667,-0.730778,-1.0555,-0.77675,0.902,-0.907,-1.411875,-1.523,1.58,-1.025727,-1.574833,0.848125,-1.157167,-1.115375,-0.251875,-0.9783,0.98225,-1.711375,-1.513375,-1.173667
-0.269875,-1.791,0.797,1.015875,-1.894667,1.19225,-1.51375,-1.34275,-1.9078,-1.153667,-2.003125,-3.68625,-1.614636,-2.342333,0.2335,-2.1591,0.989875,1.461667,-1.5165,0.743,0.9565,-1.183188,0.552333,0.4315,-2.555,-1.820462,-1.982929,-2.7099,-2.7899,0.605875,-0.252417,-2.376778,-2.9245,-2.32125,0.798,-0.718,-1.978875,-0.649,-0.1275,-1.426182,2.050833,-0.596875,-1.838,-1.950875,-3.4965,3.0469,0.43375,-2.35725,-2.17175,-1.265833
0.0275,-0.547667,0.181,1.330125,0.6018,0.138125,-0.15825,-0.011875,0.1545,0.689667,-0.668875,-0.29725,-0.721182,-0.274,1.286833,-0.6571,-0.673,0.86125,-0.30425,0.085333,-0.502875,0.234813,0.145833,0.2376,0.10275,0.566692,0.992357,0.8301,0.9969,0.94225,0.368417,0.016667,0.45325,-0.2045,-0.380625,0.632833,0.506625,0.74875,-0.9773,-0.540182,3.581,-0.56375,0.6535,-0.738375,0.729,3.0304,-1.942,1.704,0.223,-0.375667
0.20875,0.377333,-0.29375,-0.945625,-0.9382,-0.130875,0.042,-0.23625,-0.6246,-0.686167,0.088375,-1.27275,0.881364,-0.044167,0.348833,-0.4132,-0.083125,0.01625,0.3875,0.625167,0.771875,0.251875,0.107167,0.0328,-0.68375,0.082,-0.577643,-1.06,-0.6117,0.733875,0.02675,-0.000444,-0.51,0.386,0.426875,0.520667,-0.1855,1.020437,1.4407,-0.714818,2.426667,-0.5575,-0.1785,0.228625,-0.63025,-0.0612,-0.790125,0.047125,-0.15625,0.276333
0.146875,0.054167,-0.13025,0.474875,-0.955533,0.788875,0.0695,-0.429625,-0.2809,-0.491833,0.5795,-0.9035,0.717455,-1.287333,0.951,-1.0379,-0.328,0.6755,-0.308,-0.1485,0.332625,-0.155437,-0.534333,-0.0202,-0.21,-0.317077,0.607786,0.5646,0.9059,1.455286,-0.498583,-0.272667,-0.2065,-0.44,0.57075,1.054833,-0.631125,-0.900375,3.6067,-0.242455,2.400333,0.3525,-0.609333,-1.356625,-0.225,1.4169,0.697625,-0.756375,-0.841625,-0.013333
-0.12775,-1.337667,0.34775,-0.870125,0.578267,-1.14975,-0.97,-0.729625,-1.2489,-1.909167,0.05725,-3.5525,-1.646091,-0.620167,-0.274333,-1.538,0.5945,1.97,-1.2415,0.740667,1.08675,-1.338187,0.629333,1.5441,-0.8935,0.199462,-1.960286,-2.1157,-2.5594,1.659375,1.141583,-0.190556,-3.092,-0.5075,0.99875,0.258833,-0.64675,0.700688,-3.4559,0.160364,-2.780167,-1.0775,-0.6005,0.25675,-3.832625,0.8741,-2.765,0.20775,-0.85275,0.095667
0.413,-1.675833,0.129,1.414875,-1.419533,-0.033375,-0.67375,-1.158625,-1.2897,-2.166833,3.397375,-4.22175,-1.480727,-2.406833,-0.022667,-1.597,0.236125,2.0655,-1.7755,-0.737,1.189375,-1.715813,0.951167,-0.2456,-1.50975,-0.859769,-2.410143,-2.7715,-2.5401,0.647125,0.844,-2.495333,-3.03225,-2.1775,1.374,-3.921667,-1.65825,-2.172937,2.5359,-0.947818,3.2625,0.432625,-1.394833,-1.74375,-1.921,2.3089,-2.60125,-1.880875,-1.4925,-1.003833
0.210875,-0.419833,-0.2595,0.35475,-0.166067,-0.177,0.19025,0.38275,-0.2382,2.714333,0.126375,0.89275,-0.149273,0.238167,-0.196167,-0.3581,1.481875,-0.4795,-0.69225,-0.367333,-0.780875,-0.395875,0.953,1.4581,-0.1735,0.695538,0.803,-0.2517,1.0461,0.196,-1.30625,0.141333,1.85525,-0.22225,-0.390125,-0.356833,-0.333375,0.268,-0.5458,0.384545,1.6355,-0.293625,0.252667,-0.378625,2.016,-1.3265,0.32425,-0.145125,-0.485625,0.271
-0.75675,0.974833,-1.17575,-2.911875,0.254333,-0.374875,0.7855,0.362625,1.3031,0.453833,0.907,2.573,1.328727,1.034833,0.047333,6.3288,-1.556375,-1.76475,1.34775,-0.216,-7.224375,4.156813,-3.909667,-0.122,1.74625,1.274308,2.289929,3.3333,4.0718,-1.882,0.562417,0.449,-0.56975,0.99825,-2.233125,-0.694333,1.15675,0.338688,-3.7118,1.219,-3.775833,1.885875,0.890667,1.903875,-0.1635,-1.3654,1.5035,0.253875,0.43375,0.560333
0.02475,-2.3155,-0.455,0.759125,-2.0216,0.156625,-1.50375,-0.692125,-1.3921,-2.0995,-1.701,-0.3805,-1.627091,-2.139167,-0.130167,0.874,-0.374375,1.026917,-1.51,-0.279667,0.307625,0.891688,-0.155667,-0.9375,-1.343,-1.261462,1.667,1.7009,2.3925,0.18225,-0.28675,-1.672111,2.22625,-1.813,0.740625,-2.095167,-1.573,0.059813,0.7909,-1.082909,-1.6395,-0.6545,-1.791167,-2.26325,2.198875,0.1652,-0.9665,-1.004875,-1.88225,-1.7115
-0.917125,0.9325,-0.59275,-4.5815,1.2362,-0.49625,1.0225,1.028375,1.3028,0.069,1.27775,3.2105,0.849091,1.460167,-3.705833,4.9121,-0.953375,-6.31125,0.69625,0.1345,-8.660625,0.75475,-3.207167,1.4455,1.20975,0.869154,4.344357,4.766,4.9175,-3.33875,1.56775,0.396222,0.38475,0.73525,-4.570875,-1.111167,0.087625,0.191625,-2.4939,0.275364,1.416333,-1.683875,1.34,-0.054625,-3.5165,-1.5907,0.343,-0.0585,0.4125,0.597333
0.630625,1.201667,-0.79775,-3.313,1.5814,-1.311875,-0.019,1.499625,1.2742,0.823833,0.736625,1.493,0.933909,0.313833,-2.349833,1.5738,-0.555375,-5.121833,1.83675,0.799667,-3.771875,4.143187,-1.224833,-0.0743,0.86375,1.127615,0.349571,0.5888,-1.7688,-1.0045,0.843417,1.072778,-0.0665,0.5205,-3.6225,0.8265,1.015875,2.050438,-3.4587,0.803182,-2.701167,-0.5905,1.034667,1.370625,3.486,-2.0369,-2.7315,0.702125,0.66825,0.750167
-1.333875,-0.091667,-0.28525,0.948,0.288733,1.424875,0.46675,-0.0195,0.3336,1.1415,-0.35025,-1.20175,-0.099727,0.237167,0.7735,-0.5923,0.498875,1.6575,0.2395,-0.409,0.24725,-0.448937,0.179833,0.8266,0.307,0.832154,-0.732429,-0.141,0.2868,-0.33675,0.598667,-0.551444,-0.28975,0.066,-0.827,0.605333,0.009,0.173188,2.1011,-0.430364,3.100667,-1.37975,1.029167,0.467375,0.5375,2.8765,-0.3715,-0.015,-0.058125,0.374833
0.32525,-0.507333,-0.50425,-1.450125,-0.403333,0.29825,0.08625,-0.231875,-0.3707,-1.047833,-0.2355,0.902,0.050182,0.179333,0.3465,-0.1327,3.49075,-3.491667,-0.122,3.1215,-0.374,-0.490125,0.612,3.7479,0.0065,-0.367923,-0.805929,-0.488,-0.8204,-0.08675,0.475,-0.565444,-1.5055,0.757,1.032375,0.800333,0.230875,-1.62575,-1.3065,0.110273,-2.461833,2.71375,-0.0865,-0.3165,-3.430875,-1.2617,3.40725,0.01525,-0.07175,-0.432667
-0.302125,-0.833,-0.1335,0.034875,0.475733,0.859875,-0.08975,-0.307,-0.1438,0.079333,-0.8295,-0.1175,-0.342091,-0.775833,1.357833,-0.5256,0.548875,0.874083,-0.679,-1.048833,0.08375,-0.345187,0.227333,0.1497,0.18225,-0.629923,-0.177857,-0.4103,-0.3938,0.61475,0.668,-0.419222,0.297,-0.7925,-0.081875,0.3085,-0.425875,-1.690188,0.7366,0.081545,3.892833,-1.259,0.742333,-0.3935,0.213625,0.3739,1.55,-0.824625,-0.47725,-0.1655
